Longitude,Latitude,Year,Month,Avg Capacity (1000 m3/d),Avg Throughput (1000 m3/d),Avg Throughput (GJ/d)
-111.80979,56.9473,2011,3,35400.0,20025.27770940645,756955.4974155639
-111.80979,56.9473,2011,4,41122.0,18023.35889816333,681282.9663505739
-111.80979,56.9473,2011,5,41122.0,16241.31866145484,613921.8454029929
-111.80979,56.9473,2011,6,41122.0,15922.8720277,601884.5626470599
-111.80979,56.9473,2011,7,41122.0,16224.980145509677,613304.2495002658
-111.80979,56.9473,2011,8,41122.0,17585.619654929033,664736.4229563174
-111.80979,56.9473,2011,9,41122.0,16430.17194177,621060.4993989059
-111.80979,56.9473,2011,10,41122.0,18646.463443593548,704836.318167836
-111.80979,56.9473,2011,11,38953.0,21463.00041933,811301.415850674
-111.80979,56.9473,2011,12,38953.0,21606.1646344129,816713.0231808077
-111.80979,56.9473,2012,1,38953.0,23179.951503296772,876202.1668246179
-111.80979,56.9473,2012,2,38953.0,23267.7052184,879519.2572555199
-111.80979,56.9473,2012,3,38953.0,24125.988256883873,911962.3561102103
-111.80979,56.9473,2012,4,35499.0,22644.36657988,855957.0567194639
-111.80979,56.9473,2012,5,35499.0,19225.004378600002,726705.16551108
-111.80979,56.9473,2012,6,35499.0,19444.429982393332,734999.453334468
-111.80979,56.9473,2012,7,35499.0,20387.694331541934,770654.8457322852
-111.80979,56.9473,2012,8,35499.0,20345.397796464516,769056.0367063587
-111.80979,56.9473,2012,9,35499.0,20511.88921819,775349.4124475819
-111.80979,56.9473,2012,10,35499.0,23605.95116824839,892304.954159789
-111.80979,56.9473,2012,11,38435.55,26804.106489836664,1013195.2253158259
-111.80979,56.9473,2012,12,38435.55,27058.533267112904,1022812.5574968677
-111.80979,56.9473,2013,1,38435.55,26631.969655325807,1006688.4529713155
-111.80979,56.9473,2013,2,38435.55,26523.074470407144,1002572.2149813899
-111.80979,56.9473,2013,3,38435.55,25525.346038874195,964858.0802694445
-111.80979,56.9473,2013,4,41224.0,25019.00984739,945718.5722313419
-111.80979,56.9473,2013,5,41224.0,21235.976171212904,802719.8992718478
-111.80979,56.9473,2013,6,41224.0,23125.86231333333,874157.5954439999
-111.80979,56.9473,2013,7,41224.0,23787.99402893871,899186.1742938831
-111.80979,56.9473,2013,8,41224.0,25372.526538312904,959081.5031482277
-111.80979,56.9473,2013,9,41224.0,23765.89671213,898350.8957185139
-111.80979,56.9473,2013,10,41224.0,25828.55992538387,976319.5651795103
-111.80979,56.9473,2013,11,37694.0,27659.645591423334,1045534.6033558019
-111.80979,56.9473,2013,12,37694.0,29051.27237603871,1098138.0958142632
-111.80979,56.9473,2014,1,37694.0,28853.724952580644,1090670.8032075483
-111.80979,56.9473,2014,2,37694.0,29085.50014571429,1099431.905508
-111.80979,56.9473,2014,3,37694.0,29683.168295729036,1122023.7615785573
-111.80979,56.9473,2014,4,41975.2,28753.696526973334,1086889.7287195919
-111.80979,56.9473,2014,5,41975.2,25853.476750828126,977261.4211813032
-111.80979,56.9473,2014,6,41975.2,25490.393628558933,963536.8791595276
-111.80979,56.9473,2014,7,41975.2,26041.93263787742,984385.0537117665
-111.80979,56.9473,2014,8,41975.2,24767.54050697044,936213.0311634825
-111.80979,56.9473,2014,9,41975.2,26499.76217189864,1001691.0100977685
-111.80979,56.9473,2014,10,41975.2,27990.119118524384,1058026.5026802218
-111.80979,56.9473,2014,11,42950.0,29144.470797164464,1101660.9961328164
-111.80979,56.9473,2014,12,42950.0,30565.6435859261,1155381.3275480063
-111.80979,56.9473,2015,1,42950.0,31495.804303164525,1190541.402659619
-111.80979,56.9473,2015,2,42950.0,31263.396331455297,1181756.38132901
-111.80979,56.9473,2015,3,42950.0,30022.46621718326,1134849.2230095272
-111.80979,56.9473,2015,4,41420.0,24870.758717088393,940114.6795059412
-111.80979,56.9473,2015,5,41420.0,24775.96566287052,936531.5020565055
-111.80979,56.9473,2015,6,41420.0,25919.177000806267,979744.8906304768
-111.80979,56.9473,2015,7,41420.0,27742.192456802484,1048654.8748671338
-111.80979,56.9473,2015,8,41420.0,29233.04882462679,1105009.2455708925
-111.80979,56.9473,2015,9,41420.0,28579.90751704725,1080320.504144386
-111.80979,56.9473,2015,10,41420.0,28795.89908648274,1088484.9854690477
-111.80979,56.9473,2015,11,41612.0,32638.427549038115,1233732.5613536404
-111.80979,56.9473,2015,12,41612.0,34451.556105232055,1302268.8207777715
-111.80979,56.9473,2016,1,41612.0,34079.83193715326,1288217.6472243932
-111.80979,56.9473,2016,2,41612.0,33205.47232623234,1255166.8539315825
-111.80979,56.9473,2016,3,41612.0,33216.587175512905,1255586.9952343875
-111.80979,56.9473,2016,4,43265.0,27962.93366417,1056998.892505626
-111.80979,56.9473,2016,5,43265.0,13425.298090287097,507476.2678128522
-111.80979,56.9473,2016,6,43265.0,21692.895880266668,819991.46427408
-111.80979,56.9473,2016,7,43265.0,26875.060928558065,1015877.3030994948
-111.80979,56.9473,2016,8,43265.0,28938.486855751613,1093874.803147411
-111.80979,56.9473,2016,9,43265.0,29341.995523683694,1109127.4307952437
-111.80979,56.9473,2016,10,43265.0,32850.55379796129,1241750.9335629367
-111.80979,56.9473,2016,11,43020.0,34493.64600225239,1303859.8188851404
-111.80979,56.9473,2016,12,43020.0,35366.184490931046,1336841.7737571935
-111.80979,56.9473,2017,1,43020.0,36075.88479695972,1363668.445325077
-111.80979,56.9473,2017,2,43020.0,36330.86333674778,1373306.634129066
-111.80979,56.9473,2017,3,43020.0,35013.63570718065,1323515.4297314284
-111.80979,56.9473,2017,4,45559.0,30445.74846859,1150849.2921127018
-111.80979,56.9473,2017,5,45559.0,25973.249003287096,981788.8123242521
-111.80979,56.9473,2017,6,45559.0,28297.93013298667,1069661.759026896
-111.80979,56.9473,2017,7,45559.0,31000.826601858065,1171831.2455502348
-111.80979,56.9473,2017,8,45559.0,33036.4041798,1248776.07799644
-111.80979,56.9473,2017,9,45559.0,29758.573319077026,1124874.0714611115
-111.80979,56.9473,2017,10,45559.0,30178.17475680968,1140735.0058074058
-111.80979,56.9473,2017,11,47153.0,38784.90653821572,1466069.4671445542
-111.80979,56.9473,2017,12,47153.0,41426.057392938215,1565904.9694530643
-111.80979,56.9473,2018,1,47153.0,41409.579990033904,1565282.1236232815
-111.80979,56.9473,2018,2,47153.0,42003.9729425085,1587750.1772268212
-111.80979,56.9473,2018,3,47153.0,40688.26687742258,1538016.4879665733
-111.80979,56.9473,2018,4,45396.0,35951.34971639667,1358961.0192797938
-111.80979,56.9473,2018,5,45396.0,35161.77873954838,1329115.236354929
-111.80979,56.9473,2018,6,45396.0,33614.29379885667,1270620.3055967821
-111.80979,56.9473,2018,7,45396.0,35278.51387587742,1333527.8245081664
-111.80979,56.9473,2018,8,45396.0,34988.90668795807,1322580.6728048148
-111.80979,56.9473,2018,9,45396.0,34958.45813950036,1321429.7176731133
-111.80979,56.9473,2018,10,45396.0,38477.43818742903,1454447.1634848174
-111.80979,56.9473,2018,11,49475.0,40735.421775915725,1539798.943129614
-111.80979,56.9473,2018,12,49475.0,40222.223266162415,1520400.0394609394
-111.80979,56.9473,2019,1,49475.0,41268.282868446804,1559941.0924272893
-111.80979,56.9473,2019,2,49475.0,41962.324749472784,1586175.875530071
-111.80979,56.9473,2019,3,49475.0,40047.73186869678,1513804.264636738
-111.80979,56.9473,2019,4,45188.0,35938.710421226664,1358483.253922368
-111.80979,56.9473,2019,5,45188.0,34081.847992990326,1288293.8541350344
-111.80979,56.9473,2019,6,45188.0,34331.16551102333,1297718.056316682
-111.80979,56.9473,2019,7,45188.0,34659.38303450968,1310124.6787044655
-111.80979,56.9473,2019,8,45188.0,33983.21101746129,1284565.3764600367
-111.80979,56.9473,2019,9,45188.0,31631.00735186036,1195652.0779003215
-111.80979,56.9473,2019,10,45188.0,35067.39788932581,1325547.6402165154
-111.80979,56.9473,2019,11,48250.0,39777.974061952395,1503607.4195418002
-111.80979,56.9473,2019,12,48250.0,39828.118072485,1505502.8631399327
-111.80979,56.9473,2020,1,48250.0,39783.009739788744,1503797.7681640144
-111.80979,56.9473,2020,2,48250.0,39909.571652528895,1508581.808465592
-111.80979,56.9473,2020,3,48250.0,38699.13503689033,1462827.304394454
-111.80979,56.9473,2020,4,44097.0,35050.30775581666,1324901.63316987
-111.80979,56.9473,2020,5,44097.0,31671.44680783871,1197180.689336303
-111.80979,56.9473,2020,6,44097.0,32135.647989436668,1214727.494000706
-111.80979,56.9473,2020,7,44097.0,31967.880770858064,1208385.893138435
-111.80979,56.9473,2020,8,44097.0,31194.809227458067,1179163.7887979147
-111.80979,56.9473,2020,9,44097.0,33408.001140330365,1262822.4431044876
-111.80979,56.9473,2020,10,44097.0,35808.57580284839,1353564.1653476688
-111.80979,56.9473,2020,11,41642.0,40577.653315549054,1533835.295327754
-111.80979,56.9473,2020,12,41642.0,41485.15417789467,1568138.8279244185
-111.80979,56.9473,2021,1,41642.0,41360.04950661777,1563409.8713501517
-111.80979,56.9473,2021,2,41642.0,42518.722457665644,1607207.7088997609
-111.80979,56.9473,2021,3,41642.0,40826.340863022575,1543235.6846222533
-111.80979,56.9473,2021,4,37880.0,33766.11537535667,1276359.161188482
-111.80979,56.9473,2021,5,37880.0,34610.39411795161,1308272.897658571
-111.80979,56.9473,2021,6,37880.0,34313.604037846664,1297054.2326306037
-111.80979,56.9473,2021,7,37880.0,35845.295389093546,1354952.165707736
-111.80979,56.9473,2021,8,37880.0,33517.03213547742,1266943.8147210465
-111.80979,56.9473,2021,9,37880.0,34673.092945037024,1310642.9133223996
-111.80979,56.9473,2021,10,37880.0,37703.64826587097,1425197.9044499225
-111.80979,56.9473,2021,11,44993.0,38462.77567867239,1453892.920653816
-111.80979,56.9473,2021,12,44993.0,39723.528215210805,1501549.3665349681
-111.80979,56.9473,2022,1,44993.0,41630.91923249519,1573648.7469883182
-111.80979,56.9473,2022,2,44993.0,41845.68640986921,1581766.946293056
-111.80979,56.9473,2022,3,44993.0,40420.81605130323,1527906.8467392619
-111.80979,56.9473,2022,4,37287.0,38334.44193418667,1449041.9051122558
-111.80979,56.9473,2022,5,37287.0,33415.88869183871,1263120.592551503
-111.80979,56.9473,2022,6,37287.0,29535.398425193333,1116438.060472308
-111.80979,56.9473,2022,7,37287.0,33978.80784822904,1284398.9366630572
-111.80979,56.9473,2022,8,37287.0,35511.920619000004,1342350.5993982
-111.80979,56.9473,2022,9,37287.0,35075.423919377026,1325851.0241524514
-111.80979,56.9473,2022,10,37287.0,37738.993605501295,1426533.9582879487
-111.80979,56.9473,2022,11,44471.0,39931.92240781239,1509426.667015308
-111.80979,56.9473,2022,12,44471.0,42560.38049190686,1608782.3825940792
-111.80979,56.9473,2023,1,44471.0,40948.022568350425,1547835.2530836458
-111.80979,56.9473,2023,2,44471.0,41495.87689361421,1568544.146578617
-111.80979,56.9473,2023,3,44471.0,41244.48768413235,1559041.634460203
-111.80979,56.9473,2023,4,40080.0,36405.8137675347,1376139.7604128118
-111.80979,56.9473,2023,5,40080.0,33262.32523284739,1257315.893801631
-111.80979,56.9473,2023,6,40080.0,35232.81106841137,1331800.2583859495
-111.80979,56.9473,2023,7,40080.0,36114.01072785748,1365109.6055130125
-111.80979,56.9473,2023,8,40080.0,36204.82443002772,1368542.3634550478
-111.80979,56.9473,2023,9,40080.0,33734.994000697196,1275182.773226354
-111.35386,53.31907,2010,11,19976.0,16159.347338,610823.3293764
-111.35386,53.31907,2010,12,19976.0,16218.566021196772,613061.7956012379
-111.35386,53.31907,2011,1,19976.0,16407.358116254836,620198.1367944329
-111.35386,53.31907,2011,2,19976.0,15926.451074585713,602019.85061934
-111.35386,53.31907,2011,3,19976.0,15958.757806090323,603241.0450702141
-111.35386,53.31907,2011,4,18711.0,16405.69214738333,620135.16317109
-111.35386,53.31907,2011,5,18711.0,15807.758495106453,597533.2711150238
-111.35386,53.31907,2011,6,18711.0,13776.700297833333,520759.2712581
-111.35386,53.31907,2011,7,18711.0,16336.150236867741,617506.4789536006
-111.35386,53.31907,2011,8,18711.0,15455.581275461293,584220.9722124368
-111.35386,53.31907,2011,9,18711.0,13963.318532339998,527813.440522452
-111.35386,53.31907,2011,10,18711.0,16586.85903152903,626983.2713917973
-111.35386,53.31907,2011,11,20955.0,16458.68048116274,622138.1221879515
-111.35386,53.31907,2011,12,20955.0,16406.130743753212,620151.7421138714
-111.35386,53.31907,2012,1,20955.0,17135.953399236412,647739.0384911364
-111.35386,53.31907,2012,2,20955.0,17646.444259442706,667035.5930069342
-111.35386,53.31907,2012,3,20955.0,18753.886151064333,708896.8965102317
-111.35386,53.31907,2012,4,21163.0,17387.385616706062,657243.1763114891
-111.35386,53.31907,2012,5,21163.0,16738.051317549278,632698.3398033626
-111.35386,53.31907,2012,6,21163.0,18338.76041882114,693205.1438314391
-111.35386,53.31907,2012,7,21163.0,18112.161761350628,684639.7145790537
-111.35386,53.31907,2012,8,21163.0,17004.15877383018,642757.2016507806
-111.35386,53.31907,2012,9,21163.0,16047.570168520002,606598.152370056
-111.35386,53.31907,2012,10,21163.0,18803.182431196772,710760.295899238
-111.35386,53.31907,2012,11,20139.0,20006.329351548004,756239.2494885145
-111.35386,53.31907,2012,12,20139.0,20546.277679784598,776649.2962958579
-111.35386,53.31907,2013,1,20139.0,20241.025592345795,765110.7673906712
-111.35386,53.31907,2013,2,20139.0,20385.67589819096,770578.5489516183
-111.35386,53.31907,2013,3,20139.0,19501.951503331853,737173.766825944
-111.35386,53.31907,2013,4,24456.0,17977.745233049325,679558.7698092645
-111.35386,53.31907,2013,5,24456.0,17278.477924378338,653126.4655415011
-111.35386,53.31907,2013,6,24456.0,17386.685016744283,657216.6936329338
-111.35386,53.31907,2013,7,24456.0,18707.907591999832,707158.9069775935
-111.35386,53.31907,2013,8,24456.0,18635.90211096931,704437.0997946399
-111.35386,53.31907,2013,9,24456.0,18707.979194944954,707161.6135689191
-111.35386,53.31907,2013,10,24456.0,19567.770927498637,739661.7410594485
-111.35386,53.31907,2013,11,30229.8,20907.03001133088,790285.7344283073
-111.35386,53.31907,2013,12,30229.8,22190.10450491472,838785.9502857765
-111.35386,53.31907,2014,1,30229.8,22649.7397011125,856160.1607020524
-111.35386,53.31907,2014,2,30229.8,21770.070818368888,822908.6769343439
-111.35386,53.31907,2014,3,30229.8,21866.80667219313,826565.2922089002
-111.35386,53.31907,2014,4,31982.8,21000.2009434044,793807.5956606864
-111.35386,53.31907,2014,5,31982.8,19827.41007716279,749476.1009167533
-111.35386,53.31907,2014,6,31982.8,18664.45446064125,705516.3786122391
-111.35386,53.31907,2014,7,31982.8,21461.494880948387,811244.5064998489
-111.35386,53.31907,2014,8,31982.8,21619.23563585269,817207.1070352315
-111.35386,53.31907,2014,9,31982.8,21960.852677873034,830120.2312236006
-111.35386,53.31907,2014,10,31982.8,24043.42788029382,908841.5738751064
-111.35386,53.31907,2014,11,36681.0,25312.743601523885,956821.7081376029
-111.35386,53.31907,2014,12,36681.0,25599.714513578878,967669.2086132814
-111.35386,53.31907,2015,1,36681.0,25093.812873019575,948546.1266001399
-111.35386,53.31907,2015,2,36681.0,25913.52093378516,979531.0912970789
-111.35386,53.31907,2015,3,36681.0,26077.318200771,985722.6279891436
-111.35386,53.31907,2015,4,33393.0,25317.04175925391,956984.1784997976
-111.35386,53.31907,2015,5,33393.0,21210.69183115944,801764.1512178269
-111.35386,53.31907,2015,6,33393.0,21164.995097753228,800036.8146950719
-111.35386,53.31907,2015,7,33393.0,26031.296727451252,983983.0162976574
-111.35386,53.31907,2015,8,33393.0,25608.174751814226,967989.0056185776
-111.35386,53.31907,2015,9,33393.0,25533.884857576482,965180.847616391
-111.35386,53.31907,2015,10,33393.0,25963.3974673925,981416.4242674365
-111.35386,53.31907,2015,11,35846.0,28704.006438640386,1085011.4433806064
-111.35386,53.31907,2015,12,35846.0,29817.141015033576,1127087.930368269
-111.35386,53.31907,2016,1,35846.0,29363.12249541963,1109926.0303268621
-111.35386,53.31907,2016,2,35846.0,28412.457985204263,1073990.911840721
-111.35386,53.31907,2016,3,35846.0,27537.749879633946,1040926.9454501631
-111.35386,53.31907,2016,4,34942.0,27181.738272562052,1027469.7067028455
-111.35386,53.31907,2016,5,34942.0,23597.715075862638,891993.6298676078
-111.35386,53.31907,2016,6,34942.0,24974.341408524822,944030.105242238
-111.35386,53.31907,2016,7,34942.0,28518.93322030968,1078015.6757277057
-111.35386,53.31907,2016,8,34942.0,28777.847062354493,1087802.6189569999
-111.35386,53.31907,2016,9,34942.0,29916.081892766353,1130827.8955465679
-111.35386,53.31907,2016,10,34942.0,30026.424103885758,1134998.8311268815
-111.35386,53.31907,2016,11,35109.0,31065.273036562354,1174267.320782057
-111.35386,53.31907,2016,12,35109.0,32381.75057917853,1224030.1718929482
-111.35386,53.31907,2017,1,35109.0,32605.7436393906,1232497.1095689645
-111.35386,53.31907,2017,2,35109.0,32264.574447397266,1219600.9141116166
-111.35386,53.31907,2017,3,35109.0,32338.380033479112,1222390.7652655104
-111.35386,53.31907,2017,4,37161.0,29070.734838685385,1098873.7769023075
-111.35386,53.31907,2017,5,37161.0,28414.789933417476,1074079.0594831805
-111.35386,53.31907,2017,6,37161.0,30043.968564148156,1135662.0117248
-111.35386,53.31907,2017,7,37161.0,31230.293254040225,1180505.0850027206
-111.35386,53.31907,2017,8,37161.0,32112.860995822237,1213866.1456420803
-111.35386,53.31907,2017,9,37161.0,32306.44395208969,1221183.5813889902
-111.35386,53.31907,2017,10,37161.0,33288.36420466318,1258300.166936268
-111.35386,53.31907,2017,11,38524.0,34188.06147827902,1292308.7238789469
-111.35386,53.31907,2017,12,38524.0,34179.78115954456,1291995.7278307842
-111.35386,53.31907,2018,1,38524.0,33682.59137416157,1273201.953943307
-111.35386,53.31907,2018,2,38524.0,35007.7333946937,1323292.3223194217
-111.35386,53.31907,2018,3,38524.0,34976.963556433955,1322129.2224332034
-111.35386,53.31907,2018,4,37481.0,33119.73444730539,1251925.9621081434
-111.35386,53.31907,2018,5,37481.0,32156.674554733607,1215522.2981689302
-111.35386,53.31907,2018,6,37481.0,31055.456832358148,1173896.268263138
-111.35386,53.31907,2018,7,37481.0,32024.37514910474,1210521.380636159
-111.35386,53.31907,2018,8,37481.0,32436.416908480303,1226096.5591405553
-111.35386,53.31907,2018,9,37481.0,32823.98136313635,1240746.4955265538
-111.35386,53.31907,2018,10,37481.0,33875.93094145027,1280510.1895868203
-111.35386,53.31907,2018,11,40350.0,33712.38009109235,1274327.9674432909
-111.35386,53.31907,2018,12,40350.0,34684.12103305674,1311059.7750495449
-111.35386,53.31907,2019,1,40350.0,34838.318892851894,1316888.4541498015
-111.35386,53.31907,2019,2,40350.0,35092.16054836156,1326483.6687280668
-111.35386,53.31907,2019,3,40350.0,33723.06893830492,1274732.005867926
-111.35386,53.31907,2019,4,38969.0,34223.11090921205,1293633.5923682153
-111.35386,53.31907,2019,5,38969.0,29903.707073301346,1130360.1273707908
-111.35386,53.31907,2019,6,38969.0,32176.106194014817,1216256.81413376
-111.35386,53.31907,2019,7,38969.0,32946.05940202732,1245361.0453966327
-111.35386,53.31907,2019,8,38969.0,33063.787031364176,1249811.1497855657
-111.35386,53.31907,2019,9,38969.0,33165.54649206302,1253657.657399982
-111.35386,53.31907,2019,10,38969.0,34359.53178641802,1298790.3015266007
-111.35386,53.31907,2019,11,40656.0,35179.695691859015,1329792.497152271
-111.35386,53.31907,2019,12,40656.0,35825.91889069546,1354219.734068288
-111.35386,53.31907,2020,1,40656.0,35830.212547477706,1354382.034294657
-111.35386,53.31907,2020,2,40656.0,36152.41540618013,1366561.3023536087
-111.35386,53.31907,2020,3,40656.0,34983.40856642428,1322372.8438108375
-111.35386,53.31907,2020,4,39124.0,30832.471578658722,1165467.4256732995
-111.35386,53.31907,2020,5,39124.0,28169.04886473361,1064790.0470869301
-111.35386,53.31907,2020,6,39124.0,27713.06848315815,1047553.9886633779
-111.35386,53.31907,2020,7,39124.0,29954.011011178936,1132261.6162225637
-111.35386,53.31907,2020,8,39124.0,31648.784809225464,1196324.0657887226
-111.35386,53.31907,2020,9,39124.0,32737.982291569686,1237495.7306213342
-111.35386,53.31907,2020,10,39124.0,33966.96579767608,1283951.3071521556
-111.35386,53.31907,2020,11,35862.0,35422.692297205685,1338977.7688343748
-111.35386,53.31907,2020,12,35862.0,36118.46751572126,1365278.0720942635
-111.35386,53.31907,2021,1,35862.0,36612.79422385834,1383963.6216618451
-111.35386,53.31907,2021,2,35862.0,36851.41204128299,1392983.3751604967
-111.35386,53.31907,2021,3,35862.0,36868.723203433954,1393637.7370898034
-111.35386,53.31907,2021,4,34684.0,36205.64520902872,1368573.3889012854
-111.35386,53.31907,2021,5,34684.0,35020.778997775546,1323785.4461159157
-111.35386,53.31907,2021,6,34684.0,35058.92428155481,1325227.337842772
-111.35386,53.31907,2021,7,34684.0,35123.66289639184,1327674.4574836113
-111.35386,53.31907,2021,8,34684.0,35538.870469525464,1343369.3037480626
-111.35386,53.31907,2021,9,34684.0,34606.93907365635,1308142.2969842101
-111.35386,53.31907,2021,10,34684.0,36517.97302260834,1380379.380254595
-111.35386,53.31907,2021,11,38018.0,37173.19452897235,1405146.753195155
-111.35386,53.31907,2021,12,38018.0,37379.999666753516,1412963.9874032827
-111.35386,53.31907,2022,1,38018.0,37943.79668878415,1434275.5148360408
-111.35386,53.31907,2022,2,38018.0,38306.729693618705,1447994.3824187869
-111.35386,53.31907,2022,3,38018.0,37642.3809365275,1422881.9994007396
-111.35386,53.31907,2022,4,35687.0,36238.384625552055,1369810.9388458675
-111.35386,53.31907,2022,5,35687.0,33259.87004271102,1257223.0876144767
-111.35386,53.31907,2022,6,35687.0,33311.88373906482,1259189.20533665
-111.35386,53.31907,2022,7,35687.0,35471.745049669255,1340831.9628774978
-111.35386,53.31907,2022,8,35687.0,35529.10903252869,1343000.3214295846
-111.35386,53.31907,2022,9,35687.0,35950.964510066355,1358946.458480508
-111.35386,53.31907,2022,10,35687.0,37602.77222851231,1421384.790237765
-111.35386,53.31907,2022,11,39580.0,37939.90258182902,1434128.317593137
-111.35386,53.31907,2022,12,39580.0,38198.557501062365,1443905.4735401573
-111.35386,53.31907,2023,1,39580.0,38675.83960924669,1461946.7372295246
-111.35386,53.31907,2023,2,39580.0,38307.11851569869,1448009.0798934104
-111.35386,53.31907,2023,3,39580.0,38602.606744044126,1459178.5349248676
-111.35386,53.31907,2023,4,36703.0,35340.560958999,1335873.204250162
-111.35386,53.31907,2023,5,36703.0,34725.860635632904,1312637.5320269235
-111.35386,53.31907,2023,6,36703.0,36921.678345572334,1395639.4414626344
-111.35386,53.31907,2023,7,36703.0,37798.88275949227,1428797.7683088076
-111.35386,53.31907,2023,8,36703.0,36728.6781771209,1388344.03509517
-111.35386,53.31907,2023,9,36703.0,36997.315726902,1398498.5344768956
-110.028,50.6608,2006,1,220461.0,227701.85483870967,8607130.112903224
-110.028,50.6608,2006,2,220461.0,224996.15357142856,8504854.605
-110.028,50.6608,2006,3,220461.0,212816.9193548387,8044479.551612902
-110.028,50.6608,2006,4,209924.0,210671.78,7963393.283999999
-110.028,50.6608,2006,5,209924.0,207147.0612903226,7830158.916774193
-110.028,50.6608,2006,6,209924.0,197121.06666666668,7451176.319999999
-110.028,50.6608,2006,7,209924.0,196233.0193548387,7417608.1316129025
-110.028,50.6608,2006,8,209924.0,198783.81612903226,7514028.249677419
-110.028,50.6608,2006,9,209924.0,193314.65,7307293.77
-110.028,50.6608,2006,10,209924.0,196224.76774193547,7417296.22064516
-110.028,50.6608,2006,11,220461.0,184857.51893501336,6987614.215743503
-110.028,50.6608,2006,12,220461.0,189326.50712115807,7156541.969179775
-110.028,50.6608,2007,1,220461.0,205988.15320819354,7786352.191269715
-110.028,50.6608,2007,2,220461.0,224825.0372868536,8498386.409443064
-110.028,50.6608,2007,3,220461.0,199356.43107718063,7535673.094717427
-110.028,50.6608,2007,4,209924.0,190353.99845930334,7195381.141761665
-110.028,50.6608,2007,5,209924.0,184148.66466278708,6960819.524253352
-110.028,50.6608,2007,6,209924.0,197519.07193480333,7466220.919135566
-110.028,50.6608,2007,7,209924.0,192214.18655059033,7265696.251612313
-110.028,50.6608,2007,8,209924.0,203022.72680070644,7674259.073066703
-110.028,50.6608,2007,9,209924.0,187381.29961409332,7083013.125412728
-110.028,50.6608,2007,10,209924.0,179241.30220014518,6775321.223165487
-110.028,50.6608,2007,11,220461.0,174795.75327313333,6607279.47372444
-110.028,50.6608,2007,12,220461.0,195275.99998331614,7381432.799369348
-110.028,50.6608,2008,1,220461.0,194319.45918812903,7345275.557311277
-110.028,50.6608,2008,2,220461.0,196083.92618355175,7411972.409738255
-110.028,50.6608,2008,3,220461.0,190098.95806451613,7185740.614838709
-110.028,50.6608,2008,4,209924.0,165260.9131633533,6246862.5175747555
-110.028,50.6608,2008,5,209924.0,157342.30108555485,5947538.981033972
-110.028,50.6608,2008,6,209924.0,173697.66183794333,6565771.617474258
-110.028,50.6608,2008,7,209924.0,178952.25626615484,6764395.286860652
-110.028,50.6608,2008,8,209924.0,169814.97819880323,6419006.175914762
-110.028,50.6608,2008,9,209924.0,168486.19252749666,6368778.077539373
-110.028,50.6608,2008,10,209924.0,180325.45668081936,6816302.262534971
-110.028,50.6608,2008,11,220461.0,167078.15,6315554.069999999
-110.028,50.6608,2008,12,220461.0,165751.4107067903,6265403.324716674
-110.028,50.6608,2009,1,220461.0,189264.24193548388,7154188.34516129
-110.028,50.6608,2009,2,220461.0,181460.6107142857,6859211.085
-110.028,50.6608,2009,3,220461.0,161403.97741935484,6101070.346451612
-110.028,50.6608,2009,4,209924.0,146906.51666666666,5553066.33
-110.028,50.6608,2009,5,209924.0,136071.73870967742,5143511.723225806
-110.028,50.6608,2009,6,209924.0,163875.59,6194497.302
-110.028,50.6608,2009,7,209924.0,143377.81612903226,5419681.449677419
-110.028,50.6608,2009,8,209924.0,135775.2935483871,5132306.096129032
-110.028,50.6608,2009,9,209924.0,123910.41333333333,4683813.624
-110.028,50.6608,2009,10,209924.0,115269.63548387097,4357192.221290322
-110.028,50.6608,2009,11,203050.0,120694.30333333333,4562244.665999999
-110.028,50.6608,2009,12,203050.0,139573.5483870968,5275880.129032258
-110.028,50.6608,2010,1,203050.0,170935.3322580645,6461355.559354838
-110.028,50.6608,2010,2,203050.0,156559.6607142857,5917955.174999999
-110.028,50.6608,2010,3,203050.0,133571.8064516129,5049014.283870967
-110.028,50.6608,2010,4,208262.0,124287.71957998,4698075.800123244
-110.028,50.6608,2010,5,208262.0,133749.36170475485,5055725.872439733
-110.028,50.6608,2010,6,208262.0,129480.39438704666,4894358.907830363
-110.028,50.6608,2010,7,208262.0,135598.4601452742,5125621.793491364
-110.028,50.6608,2010,8,208262.0,138813.14798877743,5247136.9939757865
-110.028,50.6608,2010,9,208262.0,129762.31569804,4905015.533385912
-110.028,50.6608,2010,10,208262.0,131286.49094668063,4962629.357784528
-110.028,50.6608,2010,11,196300.0,115182.29897723332,4353890.90133942
-110.028,50.6608,2010,12,196300.0,166313.85680800647,6286663.787342643
-110.028,50.6608,2011,1,196300.0,176905.41612903227,6687024.729677418
-110.028,50.6608,2011,2,196300.0,162343.72142857144,6136592.67
-110.028,50.6608,2011,3,196300.0,144787.0258064516,5472949.57548387
-110.028,50.6608,2011,4,196000.0,124477.36666666667,4705244.459999999
-110.028,50.6608,2011,5,196000.0,125111.2016355226,4729203.421822754
-110.028,50.6608,2011,6,196000.0,123895.21666666666,4683239.1899999995
-110.028,50.6608,2011,7,196000.0,128586.75113903226,4860579.193055419
-110.028,50.6608,2011,8,196000.0,132544.91643780321,5010197.841348962
-110.028,50.6608,2011,9,196000.0,130116.17615927667,4918391.458820658
-110.028,50.6608,2011,10,196000.0,128461.77934358065,4855855.259187348
