Reporting Facility ID,Facility Subtype,Surface Location,Location Latitude,Location Longitude,Facility Name,Field or Area,Operator Code,Operator Name,Licence Number,Licence Status,Licence Status Date,Licensee  BA Code,Licensee Name,Licence EDCT,Licence Issue Date,Most Recent Licence Amendment Date,Plant Processes,Raw Gas E3m3/d,Rec Sales Gas E3m3/d,C2 m3/d,C2 Mix m3/d,C3 m3/d,C4 m3/d,LPG Mix m3/d,C5+ m3/d,Sulphur Inlet t/d,Sulphur Recovered t/d,Max Sulphur Emission Rate t/d,Qtrly Approved Sulphur Rec Eff %,First Volumetric Activity Date,Last Volumetric Activity Date,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10
ABGP0001563,Gas Plant Sweet,/16-07-054-19W5,53.655612,-116.779861,TALISMAN EDSON,EDSON,0039,Repsol Oil & Gas Canada Inc.,F12474    ,Abandoned,"Feb 17, 2023",0YA2,Peyto Exploration & Development Corp.,B010,"Mar 19, 2001", , ,120, , , , , , , , , , , , , ,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
ABGP0001564,Gas Plant Sweet,/06-33-046-14W5,53.00862,-115.973919,* SABRE BRAZEAU RIVER,BRAZEAU RIVER,0HZ8,Sabre Energy Ltd.,F9999     ,Abandoned,"May 17, 2003",A6CG,Highwood Asset Management Ltd.,B010,"Mar 06, 2001","Sep 24, 2005", ,113, , , , , , , , , , , , , ,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ABGP0001565,Gas Plant Sweet,00/06-28-054-12W5,53.692099,-115.711954,SHININGBANK NITON,NITON,A854,Barrel Oil Corp.,F12445    ,Amended,"May 07, 2004",A854,Barrel Oil Corp.,B010,"Mar 06, 2001","Aug 26, 2006", ,169,169, , , , ,27, ,0, , , ,"Jan 01, 1991","May 01, 2015",0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0
ABGP0001566,Gas Plant Sweet,/09-21-043-04W5,52.721886,-114.512384,LEEDALE 9-21 GAS PLANT,PEMBINA,A8HW,I3 Energy Canada Ltd.,F9346     ,Issued,"Mar 29, 2001",A8HW,I3 Energy Canada Ltd.,B010,"Mar 29, 2001", , ,418, , , , , , , , , , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ABGP0001567,Gas Plant Sweet,00/03-29-054-19W5,53.688275,-116.768041,SUNDANCE 03-29-054-19W5,EDSON,0HE9,Canadian Natural Resources Limited,F12488    ,Issued,"Mar 01, 2001",0HE9,Canadian Natural Resources Limited,B010,"Mar 01, 2001", , ,311, , , , , , , , , , , ,"Jan 01, 1991","Oct 01, 2019",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
ABGP0001568,Gas Plant Sweet,00/13-14-034-22W4,51.923988,-113.025605,* PLACER CEGO ELNORA,ELNORA,A5G3,ConocoPhillips Canada Resources Corp.,F33118    ,Issued,"Jan 28, 2005",A663,Trident Exploration (Alberta) Corp.,B020,"Jan 28, 2005","Aug 26, 2006", ,281, , , , , , , ,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001569,Gas Plant Sweet,00/15-35-046-03W5,53.017099,-114.322583,CRYSTAL 15-35-46-3w5,PEMBINA,0PG9,Response Energy Corporation,F9921     ,Abandoned,"Aug 16, 2018",0PG9,Response Energy Corporation,B020,"Mar 05, 2001","Jan 13, 2012", ,12, , , , , , , ,0, , , ,"Jan 01, 1991","Jul 01, 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001570,Gas Plant Sweet,00/06-13-044-18W4,52.789579,-112.488823,EMBER KELSEY,KELSEY,A1H9,Ember Resources Inc.,F9452     ,Amended,"Jul 30, 2013",A1H9,Ember Resources Inc.,B010,"Mar 06, 2001","Jul 30, 2013", ,282,275,0,0,0,0,0,2.6,0, , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001571,Gp Acid Gas Flaring,/08-25-077-06W6,55.69893,-118.777865,BONAVISTA RYCROFT SYS 2,RYCROFT,A8FY,Spoke Resources Ltd.,F16036    ,Amended,"Oct 01, 2007",A8FY,Spoke Resources Ltd.,C300,"Mar 06, 2001","Oct 01, 2007","Regenerative, Acid Gas Flaring",114,98, , , , ,37, ,0.57, ,0.57, ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ABGP0001572,Gas Plant Sweet,02/12-28-080-09W5,55.965295,-115.353529,NIPISI 12-28-80-9w5,NIPISI,0HE9,Canadian Natural Resources Limited,F16525    ,Issued,"Mar 23, 2001",0HE9,Canadian Natural Resources Limited,B010,"Mar 23, 2001", , ,8, , , , , , , , , , , ,"Jan 01, 1991","Jan 01, 2016",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
ABGP0001573,Gas Plant Sweet,/04-09-031-20W4,51.63631,-112.79277,HUSKY DRUMHELLER 4-9  C,WAYNE-ROSEDALE,A1GR,Pine Cliff Energy Ltd.,F4223     ,Amended,"Jul 26, 2021",A1GR,Pine Cliff Energy Ltd.,B010,"Mar 19, 2001","Jul 26, 2021", ,570,550,0,0,0,0,30,3,0, , , ,"Jan 01, 1991","Sep 01, 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001574,Gp Acid Gas Flaring,/04-31-033-01W4,51.868057,-110.146453,PENN WEST COMPEER,COMPEER,0BP8,Obsidian Energy Ltd.,F4457     ,Amended,"Nov 08, 2019",0BP8,Obsidian Energy Ltd.,C300,"Mar 06, 2001","Nov 08, 2019","Regenerative, Acid Gas Flaring",200,196.87,0,0,0,0,13,0,0.18, ,0.18, ,"Jan 01, 1991","Apr 01, 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001575,Gas Plant Sweet,00/11-19-079-11W6,55.864897,-119.7148,POUCE COUPE 11-19-79-11W6,GORDONDALE,0HE9,Canadian Natural Resources Limited,F16468    ,Amended,"Oct 15, 2007",0HE9,Canadian Natural Resources Limited,B010,"Mar 01, 2001","Oct 15, 2007", ,374,364,0,0,0,0,0,34,0, , , ,"Jan 01, 1991","Aug 01, 2012",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ABGP0001576,Gas Plant Sweet,/14-05-055-11W5,53.728322,-115.602544,APL NITON,NITON,A2PH,Journey Energy Inc.,F12809    ,Issued,"Mar 19, 2001",A2PH,Journey Energy Inc.,B010,"Mar 19, 2001", , ,"1,250.00", , , , , , , , , , , ,"Jan 01, 1991","Dec 01, 2023",0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
ABGP0001577,Gas Plant Sweet,00/10-23-057-19W5,53.942918,-116.711074,PINE CREEK 10-23 GAS PLANT,PINE CREEK,A573,Tourmaline Oil Corp.,F13313    ,Amended,"Apr 21, 2016",A5RX,Bonavista Energy Corporation,B010,"Mar 06, 2001","Apr 21, 2016", ,450,400,0,0,0,0,110,0,0, , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ABGP0001578,Gas Plant Sweet,00/02-11-020-23W4,50.676235,-113.084066,SHOULDICE 02-11-020-23W4,SHOULDICE,0HE9,Canadian Natural Resources Limited,F2838     ,Issued,"Mar 19, 2001",0HE9,Canadian Natural Resources Limited,B010,"Mar 19, 2001", , ,366, , , , , , , , , , , ,"Jan 01, 1991","Jan 01, 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001579,Gas Plant Sweet,/02-02-069-03W5,54.939822,-114.342027,HUSKY MITSUE,MITSUE,A6A7,Cardinal Energy Ltd.,F14823    ,Amended,"Jun 18, 2020",A6A7,Cardinal Energy Ltd.,B020,"Mar 19, 2001","Jun 18, 2020", ,8, , , , , , , ,0, , , ,"Jan 01, 1991","Oct 01, 2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ABGP0001580,Gas Plant Sweet,/04-27-049-01W5,53.252628,-114.072102,CYPRESS THORSBY,THORSBY,A2TG,TAQA North Ltd.,F11202    ,Abandoned,"May 28, 2007",A632,Petrus Resources Corp.,B010,"Mar 01, 2001", , ,569.2, , , , , , , , , , , ,"Jan 01, 1991","Mar 01, 2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001581,Gas Plant Sweet,00/04-02-034-20W4,51.88405,-112.742786,ROWLEY 04-02-34-20W4,ROWLEY,A1GR,Pine Cliff Energy Ltd.,F4698     ,Abandoned,"May 17, 2003",A1GR,Pine Cliff Energy Ltd.,B010,"Mar 01, 2001", ,,510, , , , , , , ,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001582,Gas Plant Sweet,00/02-26-052-12W5,53.515183,-115.655344,NORTHROCK CARROT CREEK 2-26-52-12W5,CARROT CREEK,A2PH,Journey Energy Inc.,F12175    ,Amended,"Apr 24, 2017",A2PH,Journey Energy Inc.,B010,"Nov 28, 2000","Apr 24, 2017", ,392,60,0,0,0,0,16,10,0, , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
ABGP0001583,Gp Acid Gas Flaring,00/11-20-041-04W5,52.547676,-114.544759,GILBY  11-20-41-4W5,GILBY,A8HW,I3 Energy Canada Ltd.,F8806     ,Amended,"Jun 15, 2016",A8HW,I3 Energy Canada Ltd.,C311,"Mar 05, 2001","Jun 15, 2016","None, Acid Gas Flaring","1,000.00", , , , , , , ,0.44, ,0.21, ,"Jan 01, 1991","May 01, 2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ABGP0001584,Gas Plant Sweet,/05-01-036-28W4,52.062777,-113.882777,BELAIR PENHOLD,PENHOLD,A7P1,DEL Canada GP Ltd.,F5641     ,Amended,"Nov 24, 2009",A7P1,DEL Canada GP Ltd.,B010,"Mar 01, 2001","Nov 24, 2009","Regenerative, Acid Gas Flaring",281.74,281.74,0,0,0,0,54.1,0,0, , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001585,Gp Sulphur Rcvry,00/11-31-013-14W4,50.129521,-111.908571,HAYS 11-31-013-14W4,HAYS,0HE9,Canadian Natural Resources Limited,F1080     ,Amended,"Sep 02, 2022",0HE9,Canadian Natural Resources Limited,E600,"Feb 15, 2001","Sep 02, 2022","Regenerative, Acid Gas Sulphur Recovery, Acid Gas Flaring, Claus Process",215,143,0.5,0,15.8,15.6,43.2,11.3,4.9,3.43,1.46,69.7,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
